search URL:,https://patents.google.com/?assignee=MAP+PHARMACEUTICALS+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-8895743-B2,Methysergide derivatives ,"Map Pharmaceuticals, Inc.","Libo Wu, Jian Zhang",2012-12-21,2013-12-19,2014-11-25,2014-11-25,https://patents.google.com/patent/US8895743B2/en,
US-8147730-B2,Synthesis of small particles ,"Map Pharmaceuticals, Inc.","Neil Russell Foster, Hubert Leonardus Regtop, Fariba Dehghani",2001-12-07,2009-12-23,2012-04-03,2012-04-03,https://patents.google.com/patent/US8147730B2/en,https://patentimages.storage.googleapis.com/9d/df/7c/f330156c140e8b/US08147730-20120403-D00000.png
US-9161912-B2,Inhalation devices and related methods for administration of sedative hypnotic compounds ,"Map Pharmaceuticals, Inc.","Robert Owen Cook, Thomas Armer",2008-12-23,2013-09-12,2015-10-20,2015-10-20,https://patents.google.com/patent/US9161912B2/en,
US-2011171141-A1,Administration of dihydroergotamine mesylate particles using a metered dose inhaler ,"Kellerman Donald J, Kori Shashidhar H, Borland Scott W, Armer Thomas A","Donald J. Kellerman, Shashidhar H. Kori, Scott W. Borland, Thomas A. Armer",2009-06-26,2010-06-25,2011-07-14,,https://patents.google.com/patent/US20110171141A1/en,https://patentimages.storage.googleapis.com/37/95/4f/56902087e9c97e/US20110171141A1-20110714-D00000.png
US-2014179706-A1,Fluoroergoline derivatives and uses thereof ,"Map Pharmaceuticals, Inc.","Thomas Armer, Shashidhar Kori, Libo Wu",2012-12-21,2013-12-19,2014-06-26,,https://patents.google.com/patent/US20140179706A1/en,https://patentimages.storage.googleapis.com/70/9b/83/501d90ae575712/US20140179706A1-20140626-D00001.png
US-9394314-B2,8′-hydroxy-dihydroergotamine compounds and compositions ,"Map Pharmaceuticals, Inc.","Donald J. Kellerman, Thomas Armer, Jian Zhang",2012-12-21,2013-12-19,2016-07-19,2016-07-19,https://patents.google.com/patent/US9394314B2/en,https://patentimages.storage.googleapis.com/97/4d/e1/c208cacf67e8fd/US09394314-20160719-D00001.png
AU-2006269961-B2,Multiple active pharmaceutical ingredients combined in discrete inhalation particles and formulations thereof ,"Map Pharmaceuticals, Inc.","Thomas A Armer, Robert O. Cook, Nahed M. Mohsen",2005-07-15,2006-07-17,2012-07-19,2012-07-19,https://patents.google.com/patent/AU2006269961B2/en,
EP-2288401-B1,Dose counter and lockout mechanism ,Map Pharmaceuticals Inc.,Alfred Sugianto,2008-05-07,2009-05-07,2018-07-11,2018-07-11,https://patents.google.com/patent/EP2288401B1/en,https://patentimages.storage.googleapis.com/02/a3/0b/c81d58c8b28f90/imgf0001.png
US-2009081297-A1,Use of surface tension reducing agents in aerosol formulations ,"Cook Robert O, Armer Thomas A","Robert O. Cook, Thomas A. Armer",2005-04-27,2006-04-27,2009-03-26,,https://patents.google.com/patent/US20090081297A1/en,
US-2010236547-A1,Container for aerosol drug delivery ,Robert Owen Cook,Robert Owen Cook,2008-07-11,2009-07-10,2010-09-23,,https://patents.google.com/patent/US20100236547A1/en,https://patentimages.storage.googleapis.com/74/73/29/3a9df345a6fe73/US20100236547A1-20100923-D00000.png
WO-2014100359-A1,Novel ergoline derivatives and uses thereof ,"Map Pharmaceuticals, Inc.","Thomas ARMER, Shashidar KORI, Libo Wu",2012-12-21,2013-12-19,2014-06-26,,https://patents.google.com/patent/WO2014100359A1/en,
US-2014179705-A1,8'-hydroxy-dihydroergotamine compounds and compositions ,"Map Pharmaceuticals, Inc.","Thomas Armer, Shashidhar Kori, Libo Wu",2012-12-21,2013-12-19,2014-06-26,,https://patents.google.com/patent/US20140179705A1/en,https://patentimages.storage.googleapis.com/f8/67/a4/e44b361824e50e/US20140179705A1-20140626-D00000.png
US-2007034568-A1,Particle synthesis apparatus and method ,"Foster Neil R, Fariba Dehghani, Gary Combes, Regtop Hubert L","Neil Foster, Fariba Dehghani, Gary Combes, Hubert Regtop",2003-04-08,2004-04-08,2007-02-15,,https://patents.google.com/patent/US20070034568A1/en,https://patentimages.storage.googleapis.com/fd/4c/05/07a95385c68d15/US20070034568A1-20070215-D00000.png
US-8574630-B2,Corticosteroid particles and method of production ,"Map Pharmaceuticals, Inc.","Libo Wu, Wiwik Watanabe, Jian Zhang",2010-09-22,2011-09-20,2013-11-05,2013-11-05,https://patents.google.com/patent/US8574630B2/en,https://patentimages.storage.googleapis.com/6c/04/cb/ce18f53dd0c6ab/US08574630-20131105-D00001.png
US-2013156823-A1,Excipient-free Aerosol Formulation ,"MAP Pharmacauticals, Inc.","Libo Wu, Wiwik Watanabe",2011-12-20,2012-12-20,2013-06-20,,https://patents.google.com/patent/US20130156823A1/en,https://patentimages.storage.googleapis.com/cf/62/f4/fe87ff4eb5e9c4/US20130156823A1-20130620-D00001.png
AU-2008323676-B2,Methods for administering corticosteroid formulations ,"Map Pharmaceuticals, Inc.","Thomas A. Armer, Andrew P. Bosco, Stephen B. Shrewsbury, Paul S. Uster",2007-11-09,2008-11-10,2014-04-03,2014-04-03,https://patents.google.com/patent/AU2008323676B2/en,
US-2010291221-A1,Method of administering dose-sparing amounts of formoterol fumarate-budesonide combination particles by inhalation ,"Robert Owen Cook, De Guzman Veronica S","Robert Owen Cook, Veronica S. De Guzman",2009-05-15,2010-05-14,2010-11-18,,https://patents.google.com/patent/US20100291221A1/en,https://patentimages.storage.googleapis.com/81/da/b7/f0365ea80f242c/US20100291221A1-20101118-D00001.png
US-2015023888-A1,Method of Using Dihydroergotamine for Pre-emptive Treatment of Migraine ,"Map Pharmaceuticals, Inc.","Robert O. Cook, Paul L. Durham",2008-09-05,2014-09-30,2015-01-22,,https://patents.google.com/patent/US20150023888A1/en,https://patentimages.storage.googleapis.com/67/ac/d0/64712a89d7b10a/US20150023888A1-20150122-D00001.png
AU-2002365617-B2,Synthesis of small particles ,"Map Pharmaceuticals, Inc.","Fariba Dehghani, Neil Russell Foster, Hubert Leonardus Regtop",2001-12-07,2002-12-06,2008-04-03,2008-04-03,https://patents.google.com/patent/AU2002365617B2/en,
US-737808-A,Device for tightening bed-springs. ,James W Westlake,James W Westlake,1903-03-11,1903-03-11,1903-09-01,1903-09-01,https://patents.google.com/patent/US737808A/en,https://patentimages.storage.googleapis.com/98/b7/4e/e75b3712118142/US737808-drawings-page-1.png
US-2017189397-A1,Headache pre-emption by dihydroergotamine treatment during headache precursor events ,"Map Pharmaceuticals, Inc.","Robert Owen Cook, Paul L. Durham, Shashi Kori, Thomas A. Armer",2008-09-05,2017-03-23,2017-07-06,,https://patents.google.com/patent/US20170189397A1/en,https://patentimages.storage.googleapis.com/8b/c1/7c/41fba0e28d0c33/US20170189397A1-20170706-D00001.png
US-2003026767-A1,Method to aerosolize Interferon-Gamma for lung delivery for local and systemic treatments ,"Moshen Nahed M., Armer Thomas A.","Nahed Moshen, Thomas Armer",2001-07-06,2002-07-08,2003-02-06,,https://patents.google.com/patent/US20030026767A1/en,
WO-2014205031-A1,Sustained-release formulation of rotigotine ,"Map Pharmaceuticals, Inc.","Libo Wu, Wiwik Watanabe",2013-06-19,2014-06-18,2014-12-24,,https://patents.google.com/patent/WO2014205031A1/en,
WO-2010129031-A1,Gallium complexes with polyalcohols and methods of use ,"Map Pharmaceuticals, Inc.",Lawrence Richard Bernstein,2009-05-05,2010-04-29,2010-11-11,,https://patents.google.com/patent/WO2010129031A1/en,
EP-2429297-A1,Method of administering dose-sparing amounts of formoterol fumarate-budesonide combination particles by inhalation ,MAP Pharmaceuticals Inc,"Robert O. Cook, Veronica S. De Guzman",2009-05-15,2010-05-14,2012-03-21,,https://patents.google.com/patent/EP2429297A1/en,
AU-2014202153-A1,Dose counter and lockout mechanism ,"Map Pharmaceuticals, Inc.",Alfred Sugianto,2008-05-07,2014-04-17,2014-05-15,,https://patents.google.com/patent/AU2014202153A1/en,
EP-1212112-A1,Flow control and filtration method and apparatus ,"Sheffield Pharmaceuticals, Inc.","Thomas A. Armer, Richard M. Pavkov",1999-09-13,2000-09-13,2002-06-12,,https://patents.google.com/patent/EP1212112A1/en,
AU-2011239367-A1,Aerosol formulations for delivery of dihydroergotamine to the systemic circulation via pulmonary inhalation ,"Map Pharmaceuticals, Inc.","Thomas A. Armer, Nahed M. Mohsen, Richard M. Pavkov",2003-09-10,2011-10-27,2011-11-17,,https://patents.google.com/patent/AU2011239367A1/en,
WO-2014205030-A1,Pulmonary administration of rotigotine ,"Map Pharmaceuticals, Inc.","Libo Wu, Wiwik Watanabe",2013-06-19,2014-06-18,2014-12-24,,https://patents.google.com/patent/WO2014205030A1/en,
WO-2013191704-A1,Novel cabergoline derivatives ,"Map Pharmaceuticals, Inc.","Jian Zhang, Thomas A. Armer",2012-06-22,2012-06-22,2013-12-27,,https://patents.google.com/patent/WO2013191704A1/en,
