search URL:,https://patents.google.com/?assignee=GLYCOMIMETICS+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2004096396-A1,Compositions and methods for diagnosis and therapy of medical conditions involving angiogenesis ,"Glycomimetics, Inc.","John Magnani, John Patton",2002-07-03,2003-06-19,2004-05-20,,https://patents.google.com/patent/US20040096396A1/en,https://patentimages.storage.googleapis.com/23/b0/b8/64ff0a60912a68/US20040096396A1-20040520-D00000.png
CA-2511174-A1,Oligosaccharides and conjugates thereof for the treatement of pseudomonas bacteria infection ,"Glycomimetics, Inc., John L. Magnani",John L. Magnani,2002-12-20,2003-12-19,2004-07-15,,https://patents.google.com/patent/CA2511174A1/en,
US-8518896-B2,Treatment of cancers of the blood using selected glycomimetic compounds ,"Glycomimetics, Inc.","John L. Magnani, John T. Patton, Jr., Theodore A. G. Smith",2008-06-13,2009-06-10,2013-08-27,2013-08-27,https://patents.google.com/patent/US8518896B2/en,https://patentimages.storage.googleapis.com/8d/3a/0e/64ebce003821f3/US08518896-20130827-D00001.png
US-9534009-B2,Pan-selectin inhibitor with enhanced pharmacokinetic activity ,"Glycomimetics, Inc.",John L. Magnani,2008-04-08,2014-10-28,2017-01-03,2017-01-03,https://patents.google.com/patent/US9534009B2/en,https://patentimages.storage.googleapis.com/b4/6c/ee/2e62a01f53e17c/US09534009-20170103-D00001.png
US-8039442-B2,Compounds and methods for treatment of sickle cell disease or complications associated therewith ,"Glycomimetics, Inc.",John L Magnani,2007-07-18,2008-07-11,2011-10-18,2011-10-18,https://patents.google.com/patent/US8039442B2/en,https://patentimages.storage.googleapis.com/2b/ee/7d/d0e02d1f86b4b1/US08039442-20111018-D00001.png
US-2015284420-A1,E-selectin antagonist compounds and methods of use ,"Glycomimetics, Inc.","John L. Magnani, Arun K. Sarkar, John M. Peterson",2012-10-31,2013-10-31,2015-10-08,,https://patents.google.com/patent/US20150284420A1/en,https://patentimages.storage.googleapis.com/86/d2/0d/89e939f535d2d4/US20150284420A1-20151008-D00001.png
US-2009036386-A1,Heterobifunctional compounds for selectin inhibition ,"Glycomimetics, Inc","John L. Magnani, Arun K. Sarkar, John T. Patton, Jr.",2005-05-25,2006-05-24,2009-02-05,,https://patents.google.com/patent/US20090036386A1/en,
US-8921328-B2,E-selectin antagonists ,"Glycomimetics, Inc.","Beat Ernst, Céline E. Weckerle, Jonas K. Egger",2010-09-14,2011-09-12,2014-12-30,2014-12-30,https://patents.google.com/patent/US8921328B2/en,https://patentimages.storage.googleapis.com/62/6a/45/f9d6c3ec960520/US08921328-20141230-D00001.png
WO-2012061662-A1,Glycomimetic-peptidomimetic inhibitors of e-selectins and cxcr4 chemokine receptors ,"Glycomimetics, Inc.","John L. Magnani, Arun K. Sarkar",2010-11-03,2011-11-03,2012-05-10,,https://patents.google.com/patent/WO2012061662A1/en,
US-2009176717-A1,Galactosides and thiodigalactosides as inhibitors of pa-il lectin from pseudomonas ,"Glycomimetics, Inc.",John L. Magnani,2006-06-01,2007-05-30,2009-07-09,,https://patents.google.com/patent/US20090176717A1/en,
US-2013261070-A1,Anti-epileptogenic agents ,"John L. Magnani, Rachel K. King","John L. Magnani, Rachel K. King",2010-10-04,2011-10-04,2013-10-03,,https://patents.google.com/patent/US20130261070A1/en,https://patentimages.storage.googleapis.com/34/46/83/fb751e488d2f18/US20130261070A1-20131003-D00001.png
US-2016243145-A1,Methods and compositions for treating and/or preventing mucositis ,"Glycomimetics, Inc.","John L. Magnani, John M. Peterson, Ingrid G. WINKLER",2013-09-30,2014-09-29,2016-08-25,,https://patents.google.com/patent/US20160243145A1/en,https://patentimages.storage.googleapis.com/1b/c0/0a/92bb3a6db4b5d2/US20160243145A1-20160825-D00001.png
AU-2011237629-B2,Glycomimetic compounds and methods to inhibit infection by HIV ,"Glycomimetics, Inc.","John L. Magnani, Arun K. Sarkar",2010-04-07,2011-04-06,2015-09-17,2015-09-17,https://patents.google.com/patent/AU2011237629B2/en,
US-9867841-B2,"Compounds, compositions and methods using E-selectin antagonists for mobilization of hematopoietic cells ","Glycomimetics, Inc.",John L. Magnani,2012-12-07,2013-12-05,2018-01-16,2018-01-16,https://patents.google.com/patent/US9867841B2/en,https://patentimages.storage.googleapis.com/45/a9/78/bc9ef0d510ba46/US09867841-20180116-D00001.png
US-2016333043-A1,E-Selectin Antagonists Modified By Macrocycle Formation to the Galactose ,"Glycomimetics, Inc.","John L. Magnani, John M. Peterson, Mirko ZIERKE, Martin SMIESKO, Beat Ernst",2014-01-17,2015-01-15,2016-11-17,,https://patents.google.com/patent/US20160333043A1/en,https://patentimages.storage.googleapis.com/8f/f7/15/e4a18c1cfdfe71/US20160333043A1-20161117-D00001.png
US-2017305951-A1,Heterobifunctional inhibitors of e-selectins and cxcr4 chemokine receptors ,"Glycomimetics, Inc.","John L Magnani, Arun K. Sarkar, John M. Peterson",2014-12-03,2015-12-01,2017-10-26,,https://patents.google.com/patent/US20170305951A1/en,https://patentimages.storage.googleapis.com/4b/72/68/30af642baefa20/US20170305951A1-20171026-D00000.png
US-2009175792-A1,Glycomimetic inhibitors of siglec-8 ,"Glycomimetics, Inc.","John L. Magnani, Arun K. Sarkar",2006-06-23,2007-06-19,2009-07-09,,https://patents.google.com/patent/US20090175792A1/en,
US-2018318325-A1,Antibodies for targeting cancer stem cells and treating aggressive cancers ,"Glycomimetics, Inc.",John L. Magnani,2015-11-03,2016-11-02,2018-11-08,,https://patents.google.com/patent/US20180318325A1/en,https://patentimages.storage.googleapis.com/64/75/c3/51f19e4752bce0/US20180318325A1-20181108-D00001.png
US-2018228871-A1,Methods for the mobilization and use of t-cells with enhanced reconstitution potential and life-span ,"Glycomimetics, Inc.","Rachel K. King, John L. Magnani, Ingrid G. WINKLER",2015-08-03,2016-08-02,2018-08-16,,https://patents.google.com/patent/US20180228871A1/en,https://patentimages.storage.googleapis.com/1d/0d/58/f52cd8371604d2/US20180228871A1-20180816-D00001.png
US-2019060338-A1,Glycomimetic inhibitors of pa-il and pa-iil lectins ,"Glycomimetics, Inc.","John L. Magnani, Arun K. Sarkar",2016-01-22,2017-01-18,2019-02-28,,https://patents.google.com/patent/US20190060338A1/en,https://patentimages.storage.googleapis.com/f3/fa/e6/ed1d69aff2e014/US20190060338A1-20190228-D00000.png
US-2019060339-A1,Methods for the treatment and/or prevention of cardiovescular disease by inhibition of e-selectin ,"Glycomimetics, Inc.","John L. Magnani, Mathias P. NAHRENDORF",2016-03-02,2017-03-01,2019-02-28,,https://patents.google.com/patent/US20190060339A1/en,https://patentimages.storage.googleapis.com/b6/2c/81/53dd6477a9097c/US20190060339A1-20190228-D00000.png
