search URL:,https://patents.google.com/?assignee=DYNAVAX+TECHNOLOGIES+CORP
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
AU-2012203156-B2,Methods and compositions for inhibition of innate immune responses and autoimmunity ,Dynavax Technologies Corporation,"Franck Barrat, Robert L. Coffman",2004-09-01,2012-05-29,2012-09-20,2012-09-20,https://patents.google.com/patent/AU2012203156B2/en,
US-2009131512-A1,Inhibition of type I in IFN production ,"Dynavax Technologies Corp., Institut Curie, Inserm","Franck Barrat, Cristiana Guiducci, Vassili Soumelis",2007-10-31,2008-10-30,2009-05-21,,https://patents.google.com/patent/US20090131512A1/en,https://patentimages.storage.googleapis.com/49/5d/d2/8201d49ba2a7ee/US20090131512A1-20090521-D00001.png
AU-2001245631-A1,Biodegradable immunomodulatory formulations and methods for use thereof ,Dynavax Technologies Corporation,"Stephen Tuck, Gary Van Nest",2000-03-10,2001-03-12,2001-12-06,,https://patents.google.com/patent/AU2001245631A1/en,
US-2011123561-A1,Methods and compositions for induction or promotion of immune tolerance ,Dynavax Technologies Corporation,"Franck Barrat, Robert L. Coffman",2004-12-17,2010-08-12,2011-05-26,,https://patents.google.com/patent/US20110123561A1/en,https://patentimages.storage.googleapis.com/76/4a/90/26d07f9dcd1800/US20110123561A1-20110526-D00001.png
CA-2344558-A1,Anti hiv compositions comprising immunostimulatory polynucleotides and hiv antigens ,"Dynavax Technologies Corporation, Helen Tighe, Eyal Raz, David Schwartz, Kenji Takabayashi","Helen Tighe, Eyal Raz, David Schwartz, Kenji Takabayashi",1998-10-09,1999-10-08,2000-04-20,,https://patents.google.com/patent/CA2344558A1/en,
US-2004132677-A1,Chimeric immunomodulatory compounds and methods of using the same-IV ,"Fearon Karen L., Dino Dina, Tuck Stephen F.","Karen Fearon, Dino Dina, Stephen Tuck",2001-06-21,2003-07-18,2004-07-08,,https://patents.google.com/patent/US20040132677A1/en,https://patentimages.storage.googleapis.com/1d/cd/5f/1019d4bab42da1/US20040132677A1-20040708-D00001.png
US-2013089596-A1,Compositions and methods of making and using influenza proteins ,"Gary Van Nest, Brian D. Livingston, Georg ROTH, Deborah A. HIGGINS","Gary Van Nest, Brian D. Livingston, Georg ROTH, Deborah A. HIGGINS",2007-08-21,2012-03-26,2013-04-11,,https://patents.google.com/patent/US20130089596A1/en,https://patentimages.storage.googleapis.com/35/52/a7/75fe7ee5ccb57c/US20130089596A1-20130411-D00001.png
US-9476053-B2,Methods and compositions for inhibition of immune responses and autoimmunity ,Dynavax Technologies Corporation,"Franck Barrat, Robert L. Coffman, Tracy Matray, Cristiana Guiducci",2007-10-26,2015-02-03,2016-10-25,2016-10-25,https://patents.google.com/patent/US9476053B2/en,https://patentimages.storage.googleapis.com/b5/83/6c/fb83dc1262ea90/US09476053-20161025-D00001.png
EP-2094849-B1,Long term disease modification using immunostimulatory oligonucleotides ,Dynavax Technologies Corporation,"Edith Hessel, Robert L. Coffman",2006-11-09,2007-11-09,2014-01-08,2014-01-08,https://patents.google.com/patent/EP2094849B1/en,https://patentimages.storage.googleapis.com/2d/6b/93/6167ff1612ed46/imgf0001.png
US-RE45196-E,Compositions comprising structurally stable conjugate molecules ,Dynavax Technologies Corporation,"Stephen F. Tuck, Roberto Rodriguez",2005-03-04,2012-05-18,2014-10-14,2014-10-14,https://patents.google.com/patent/USRE45196E1/en,https://patentimages.storage.googleapis.com/81/e2/a1/7ddbef06079b29/USRE045196-20141014-D00001.png
US-8158768-B2,Immunostimulatory sequence oligonucleotides and methods of using the same ,Dynavax Technologies Corporation,"Dino Dina, Karen L. Fearon, Jason Marshall",2002-12-23,2009-09-24,2012-04-17,2012-04-17,https://patents.google.com/patent/US8158768B2/en,https://patentimages.storage.googleapis.com/29/10/82/39081b6a842c21/US08158768-20120417-D00001.png
US-9333254-B2,Long term disease modification using immunostimulatory oligonucleotides ,Dynavax Technologies Corporation,"Edith M. Hessel, Robert L. Coffman",2008-05-15,2014-07-18,2016-05-10,2016-05-10,https://patents.google.com/patent/US9333254B2/en,https://patentimages.storage.googleapis.com/3e/d7/0c/eb67803779ed35/US09333254-20160510-D00001.png
AU-2011268211-B2,Methods of treatment using TLR7 and/or TLR9 inhibitors ,Dynavax Technologies Corporation,"Franck Barrat, Robert L. Coffman, Cristiana Guiducci",2010-06-16,2011-06-16,2015-07-16,2015-07-16,https://patents.google.com/patent/AU2011268211B2/en,
AU-2001281267-B2,Immunomodulatory oligonnucleotide formulations and methods for use thereof ,Dynavax Technologies Corporation,"Dino Dina, Karen L. Fearon, Stephen Tuck, Gary Van Nest",2001-08-10,2001-08-13,2008-05-15,2008-05-15,https://patents.google.com/patent/AU2001281267B2/en,
US-2018169229-A1,Combination of a pd-1 antagonist and cpg-c type oligonucleotide for treating cancer ,"Merck Sharp & Dohme Corp., Dynavax Technologies Corporation","Ying Yu, Andrew Evan DENKER, Svetlana Sadekova, Uyen Truong Phan, Robert A. Kastelein, David Ross KAUFMAN, Robert L. Coffman, Cristiana Guiducci, Robert S. JANSSEN",2015-05-29,2016-05-26,2018-06-21,,https://patents.google.com/patent/US20180169229A1/en,https://patentimages.storage.googleapis.com/98/1b/f6/91f005a481c021/US20180169229A1-20180621-D00000.png
EP-1374894-A2,"Immunostimulatory oligonucleotides, compositions thereof and methods of use thereof ",Dynavax Technologies Corporation,"Dino Dina, Eyal Raz, Mark Roman, David Schwartz",1997-06-06,1998-06-05,2004-01-02,,https://patents.google.com/patent/EP1374894A2/en,https://patentimages.storage.googleapis.com/b8/de/f0/e93c04a5cb8610/00420001.png
US-9228184-B2,Human toll-like receptor inhibitors and methods of use thereof ,Dynavax Technologies Corporation,"Cristiana Guiducci, Karen L. Fearon, Franck Barrat",2012-09-29,2013-03-15,2016-01-05,2016-01-05,https://patents.google.com/patent/US9228184B2/en,https://patentimages.storage.googleapis.com/f0/34/9d/40f23ba151946d/US09228184-20160105-D00001.png
US-9063123-B2,Transgenic mice expressing human toll-like receptor 8 ,Dynavax Technologies Corporation,"Franck Barrat, Robert L. Coffman, Cristiana Guiducci",2011-03-29,2012-03-29,2015-06-23,2015-06-23,https://patents.google.com/patent/US9063123B2/en,https://patentimages.storage.googleapis.com/8b/ce/8e/4a6598f4575783/US09063123-20150623-D00001.png
US-10111899-B2,Intrapulmonary administration of polynucleotide toll-like receptor 9 agonists for treating cancer of the lung ,Dynavax Technologies Corporation,"Cristiana Guiducci, Robert L. Coffman",2015-05-29,2018-05-24,2018-10-30,2018-10-30,https://patents.google.com/patent/US10111899B2/en,https://patentimages.storage.googleapis.com/15/28/49/c1c72a21ff90cf/US10111899-20181030-D00001.png
US-9950064-B2,"Branched and linear chimeric compounds, polynucleotides, uses and methods for preparation thereof ",Dynavax Technologies Corporation,"Gary S. Ott, Robert J. Milley, Robert L. Coffman, Radwan R Kiwan, Holger Kanzler",2015-01-23,2016-01-22,2018-04-24,2018-04-24,https://patents.google.com/patent/US9950064B2/en,https://patentimages.storage.googleapis.com/47/f7/e9/b804010bea5446/US09950064-20180424-D00001.png
US-9884110-B2,Methods and compositions for eliciting an immune response against hepatitis B virus ,Dynavax Technologies Corporation,William L. HEYWARD,2011-04-14,2016-09-13,2018-02-06,2018-02-06,https://patents.google.com/patent/US9884110B2/en,https://patentimages.storage.googleapis.com/78/b9/92/9297587d0e5328/US09884110-20180206-D00001.png
AU-2011365013-B2,Methods and compositions for eliciting an immune response against hepatitis B virus ,Dynavax Technologies Corporation,William L. HEYWARD,2011-04-04,2011-04-04,2013-08-29,2013-08-29,https://patents.google.com/patent/AU2011365013B2/en,
US-2018161427-A1,Combination of an anti-il-10 antibody and a cpg-c type oligonucleotide for treating cancer ,"Merck Sharp & Dohme Corp., Dynavax Technologies Corporation","Ying Yu, Elliot Keith Chartash, Svetlana Sadekova, Uyen Truong Phan, Robert A. Kastelein, Robert L. Coffman, Cristiana Guiducci, Robert S. JANSSEN",2015-05-29,2016-05-26,2018-06-14,,https://patents.google.com/patent/US20180161427A1/en,https://patentimages.storage.googleapis.com/03/5b/1a/09d26d482cb70d/US20180161427A1-20180614-D00001.png
US-2017326232-A1,Intratumoral administration of particles containing a toll-like receptor 9 agonist and a tumor antigen for treating cancer ,Dynavax Technologies Corporation,"Cristiana Guiducci, Edwina NAIK, Robert J. Milley, Stewart D. Chipman",2016-04-15,2017-04-14,2017-11-16,,https://patents.google.com/patent/US20170326232A1/en,https://patentimages.storage.googleapis.com/cb/3d/37/1c87bcc7a67186/US20170326232A1-20171116-D00000.png
AU-2002301218-B2,"Immunostimulatory oligonucleotides, compositions thereof and methods of use thereof ",Dynavax Technologies Corporation,"Dino Dina, Mark Roman, David Schwartz",1997-06-06,2002-09-03,2006-08-17,2006-08-17,https://patents.google.com/patent/AU2002301218B2/en,
AU-2004200448-B2,Anti HIV compositions comprising immunostimulatory polynucleotides and HIV antigens ,Dynavax Technologies Corporation,"Eyal Raz, David Schwartz, Kenji Takabayashi, Helen Tighe",1998-10-09,2004-02-06,2007-02-01,2007-02-01,https://patents.google.com/patent/AU2004200448B2/en,
US-9868955-B2,Human toll-like receptor inhibitors and methods of use thereof ,Dynavax Technologies Corporation,"Cristiana Guiducci, Karen L. Fearon, Franck Barrat",2012-09-29,2013-09-27,2018-01-16,2018-01-16,https://patents.google.com/patent/US9868955B2/en,https://patentimages.storage.googleapis.com/62/0b/fa/925aa984dc6dae/US09868955-20180116-D00000.png
US-2019062329-A1,Alkyl chain modified imidazoquinoline tlr7/8 agonist compounds and uses thereof ,Dynavax Technologies Corporation,"Stewart D. Chipman, John DeMattei, Radwan Kiwan, Melissa A. KACHURA",2017-08-22,2018-08-21,2019-02-28,,https://patents.google.com/patent/US20190062329A1/en,https://patentimages.storage.googleapis.com/ff/87/ca/609d14f49f16fe/US20190062329A1-20190228-D00000.png
US-2019151462-A1,"Cleavable conjugates of tlr7/8 agonist compounds, methods for preparation, and uses thereof ",Dynavax Technologies Corporation,"Robert L. Coffman, Stewart D. Chipman, Radwan Kiwan, Samuel Zalipsky, Gary S. Ott",2017-11-14,2018-11-13,2019-05-23,,https://patents.google.com/patent/US20190151462A1/en,https://patentimages.storage.googleapis.com/e3/b0/77/0aab694643dac3/US20190151462A1-20190523-D00000.png
EP-1671646-A2,Methods of treating IgE-associated disorders and compositions for use therein ,Dynavax Technologies Corporation,Dino Dina,1998-09-18,1999-09-17,2006-06-21,,https://patents.google.com/patent/EP1671646A2/en,
AU-2013203855-B2,Human toll-like receptor inhibitors and methods of use thereof ,Dynavax Technologies Corporation,"Franck Barrat, Karen L. Fearon, Cristiana Guiducci",2012-09-29,2013-04-11,2016-07-14,2016-07-14,https://patents.google.com/patent/AU2013203855B2/en,
AU-2013203815-A1,Methods of treatment using TLR7 and/or TLR9 inhibitors ,Dynavax Technologies Corporation,"Franck Barrat, Robert L. Coffman, Cristiana Guiducci",2010-06-16,2013-04-11,2013-05-02,,https://patents.google.com/patent/AU2013203815A1/en,
