search URL:,https://patents.google.com/?assignee=ADVAXIS+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-8956621-B2,Compositions and methods for treatment of cervical dysplasia ,"The Trustees Of The University Of Pennsylvania, Advaxis, Inc.","Yvonne Paterson, John Rothman",1994-11-08,2011-12-08,2015-02-17,2015-02-17,https://patents.google.com/patent/US8956621B2/en,https://patentimages.storage.googleapis.com/bf/f0/b5/5cc0530098ceee/US08956621-20150217-D00001.png
US-2016361401-A1,Compositions and methods for the treatment of her2/neu over-expressing tumors ,"Advaxis, Inc., The Trustees Of The University Of Pennsylvania","Vafa Shahabi, Anu Wallecha, Paulo C. Maciag, Yvonne Paterson, Nicola Mason, Matthew Seavey",2009-11-11,2015-02-25,2016-12-15,,https://patents.google.com/patent/US20160361401A1/en,https://patentimages.storage.googleapis.com/dc/a6/d0/9755cd96506690/US20160361401A1-20161215-D00001.png
US-10143734-B2,Biomarker directed multi-target immunotherapy ,"Advaxis, Inc.",Robert Petit,2014-02-18,2015-02-18,2018-12-04,2018-12-04,https://patents.google.com/patent/US10143734B2/en,https://patentimages.storage.googleapis.com/c5/e5/50/2ad70163c55ff9/US10143734-20181204-D00001.png
US-10258679-B2,Recombinant Listeria vaccine strains and methods of producing the same ,"Advaxis, Inc.","Anu Wallecha, Robert Petit",2014-04-24,2015-04-14,2019-04-16,2019-04-16,https://patents.google.com/patent/US10258679B2/en,https://patentimages.storage.googleapis.com/3d/28/3c/383553410986e7/US10258679-20190416-D00000.png
US-2018064765-A1,Listeria-based immunogenic compositions for eliciting anti-tumor responses ,"Advaxis, Inc., The United States Of America, As Represented By The Secretary, Department Of Health And Human Serv","Robert Petit, Anu Wallecha, Samir Khleif, Zhisong Chen, Jay A. Berzofsky",2014-07-18,2015-07-17,2018-03-08,,https://patents.google.com/patent/US20180064765A1/en,https://patentimages.storage.googleapis.com/c1/0c/79/4b997253d2971f/US20180064765A1-20180308-D00000.png
US-2017204361-A1,Manufacturing device and process for personalized delivery vector-based immunotherapy ,"Advaxis, Inc.","Anil EAPEN, Robert Petit, Mayo PUJOLS",2015-06-24,2016-06-24,2017-07-20,,https://patents.google.com/patent/US20170204361A1/en,https://patentimages.storage.googleapis.com/8f/94/f6/79cb3589158492/US20170204361A1-20170720-D00000.png
US-2017368157-A1,Combination Of Listeria-Based Vaccine With Anti-OX40 Or Anti-GITR Antibodies ,"Advaxis, Inc., Augusta University Research Institute, Inc.","Samir Khleif, Mikayel Mkrtichyan, Robert Petit, Anu Wallecha",2014-12-19,2015-12-18,2017-12-28,,https://patents.google.com/patent/US20170368157A1/en,https://patentimages.storage.googleapis.com/6d/44/fe/0bae80250141f7/US20170368157A1-20171228-D00000.png
US-2018104284-A1,Immunogenic Listeria-Based Compositions Comprising Truncated Acta-Antigen Fusions And Methods Of Use Thereof ,"Advaxis, Inc.","Anu Wallecha, Poonam Molli, Robert Petit",2015-05-13,2016-05-12,2018-04-19,,https://patents.google.com/patent/US20180104284A1/en,https://patentimages.storage.googleapis.com/7a/63/77/4984b5758ba637/US20180104284A1-20180419-D00000.png
US-2018305702-A1,Listeria-Based Immunogenic Compositions And Methods Of Use Thereof in Cancer Prevention And Treatment ,"Advaxis, Inc.","Robert Petit, Michael F. Princiotta, Kyle Perry",2015-09-15,2016-09-14,2018-10-25,,https://patents.google.com/patent/US20180305702A1/en,https://patentimages.storage.googleapis.com/2a/2e/c9/0d04029bef5b52/US20180305702A1-20181025-D00001.png
KR-20180100443-A,Personalized delivery vector-based immunotherapy and its use ,"어드박시스, 인크.","로버트 페티트, 카일 페리, 마이클 에프. 프린시오타",2016-01-27,2017-01-27,2018-09-10,,https://patents.google.com/patent/KR20180100443A/en,https://patentimages.storage.googleapis.com/46/68/c9/aecdc5389d8d6a/pct00014.png
AU-2015223136-A1,Compositions and methods for the treatment of HER2/Neu over-expressing tumors ,"Advaxis, Inc., The Trustees Of The University Of Pennsylvania","Paulo C. Maciag, Nicola Mason, Yvonne Paterson, Matthew Seavey, Vafa Shahabi, Anu Wallecha",2014-02-25,2015-02-25,2016-09-22,,https://patents.google.com/patent/AU2015223136A1/en,
US-2018280487-A1,Recombinant listeria vaccine strains and methods of using the same in cancer immunotherapy ,"Advaxis, Inc.","Robert Petit, Kyle Perry",2015-10-14,2016-10-14,2018-10-04,,https://patents.google.com/patent/US20180280487A1/en,https://patentimages.storage.googleapis.com/49/c9/42/035434f4de846f/US20180280487A1-20181004-D00000.png
US-2017246273-A1,Recombinant listeria strain expressing heterologous antigen fusion proteins and methods of use thereof ,"Advaxis, Inc., City Of Hope","Anu Wallecha, Robert Petit, Joshua Ellenhorn, Don J. Diamond",2014-07-18,2015-07-17,2017-08-31,,https://patents.google.com/patent/US20170246273A1/en,https://patentimages.storage.googleapis.com/e8/c2/df/c5879650caf273/US20170246273A1-20170831-D00001.png
US-2018265879-A1,Manufacturing method of an immunotherapeutic formulation comprising a recombinant listeria strain ,"Advaxis, Inc., The Trustees Of The University Of Pennsylvania","Anu Wallecha, Yvonne Paterson",2015-09-15,2016-09-13,2018-09-20,,https://patents.google.com/patent/US20180265879A1/en,https://patentimages.storage.googleapis.com/55/47/72/dbd0fa5f2b5ec7/US20180265879A1-20180920-D00000.png
US-2018360940-A1,Listeria-based immunotherapy and methods of use thereof ,"Advaxis, Inc.","Robert Petit, Brandon CODER",2015-12-16,2016-12-16,2018-12-20,,https://patents.google.com/patent/US20180360940A1/en,https://patentimages.storage.googleapis.com/c3/83/7c/74ea730a02b2f9/US20180360940A1-20181220-D00000.png
US-2018325964-A1,Manufacturing device and method of an immunotherapeutic formulation comprising a recombinant listeria strain ,"Advaxis, Inc.","Anil EAPEN, Robert Petit",2015-11-20,2016-11-18,2018-11-15,,https://patents.google.com/patent/US20180325964A1/en,https://patentimages.storage.googleapis.com/46/2e/6c/4cb6487cd97c3a/US20180325964A1-20181115-D00000.png
WO-2016011320-A1,Bivalent listeria-based delivery system of heterologous antigens ,"Advaxis, Inc.","Anu Wallecha, Poonam MOLLI, Robert Petit",2014-07-18,2015-07-17,2016-01-21,,https://patents.google.com/patent/WO2016011320A1/en,
WO-2016154412-A2,Combination of a pd-1 antagonist and a listeria based vaccine for treating pancreatic cancer ,"The Trustees Of The University Of Pennsylvania, Advaxis, Inc.","Gregory L. BEATTY, Dawson KNOBLOCK, Robert Petit, Michael F. PRINCIOTTA, Anu Wallecha",2015-03-26,2016-03-24,2016-09-29,,https://patents.google.com/patent/WO2016154412A2/en,
WO-2016126876-A2,Listeria-based adjuvants ,"Advaxis, Inc.",Robert Petit,2015-02-03,2016-02-03,2016-08-11,,https://patents.google.com/patent/WO2016126876A2/en,
KR-20180043381-A,How to use it in the recombinant Listeria vaccine strain and cancer immunotherapy ,"어드박시스, 인크.","로버트 페티트, 데이비드 제이. 마우로",2015-09-17,2016-09-16,2018-04-27,,https://patents.google.com/patent/KR20180043381A/en,https://patentimages.storage.googleapis.com/df/f3/57/cf9dfa72f93468/pct00015.png
US-1226435-A,Ball-forming machine. ,George E Abbott,George E Abbott,1917-01-31,1917-01-31,1917-05-15,1917-05-15,https://patents.google.com/patent/US1226435A/en,https://patentimages.storage.googleapis.com/9b/67/64/e9d0dcd21ba8d5/US1226435-drawings-page-1.png
WO-2018009461-A1,Listeria-based immunogenic compositions comprising wilms tumor protein antigens and methods of use thereof ,"Advaxis, Inc.","Michael PRINCIOTTA, Robert Petit",2016-07-05,2017-06-30,2018-01-11,,https://patents.google.com/patent/WO2018009461A1/en,
