search URL:,https://patents.google.com/?assignee=MANNKIND+CORP
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
EP-1923087-B1,Unit dose capsules for dry powder inhaler ,MannKind Corporation,"Solomon S. Steiner, Trent Poole, Robert Feldstein, Per B. Fog",1999-07-23,2000-07-21,2012-09-05,2012-09-05,https://patents.google.com/patent/EP1923087B1/en,https://patentimages.storage.googleapis.com/51/5d/9f/fbc8570981c053/imgf0001.png
EP-2300083-B1,An interactive apparatus and method for real-time profiling of inhalation efforts ,MannKind Corporation,"Dennis Overfield, Carl R. Sahi, Benoit Adamo, P. Spencer Kinsey, Scott Mclean, John M. Polidoro, Chad C. Smutney",2008-06-20,2009-06-19,2013-05-22,2013-05-22,https://patents.google.com/patent/EP2300083B1/en,https://patentimages.storage.googleapis.com/7d/4d/4a/19f0f3b878ffa2/imgf0001.png
CA-2651732-C,Intracellular kinase inhibitors ,"Mannkind Corporation, Gary A. Flynn, Sandra Aeyoung Lee, Mary Faris, David William Brandt, Subrata Chakravarty, Pharmacyclics, Inc., Pharmacyclics Llc","Gary A. Flynn, Sandra Aeyoung Lee, Mary Faris, David William Brandt, Subrata Chakravarty",2006-05-18,2007-05-18,2014-10-14,2014-10-14,https://patents.google.com/patent/CA2651732C/en,
AU-2009228074-B2,A dry powder inhalation system ,Mannkind Corporation,"Benoit Adamo, Anthony Bryant, P. Spencer Kinsey, Scott Mclean, Dennis Overfield, John M. Polidoro, Carl R. Sahi, Chad C. Smutney",2008-03-27,2009-03-27,2015-01-22,2015-01-22,https://patents.google.com/patent/AU2009228074B2/en,
US-9662461-B2,Dry powder drug delivery system and methods ,Mannkind Corporation,"Chad C. Smutney, Benoit Adamo, John M. Polidoro, P. Spencer Kinsey, Dennis Overfield, Carl Sahi, Christine Billings, Mark T. Marino",2008-06-13,2016-05-02,2017-05-30,2017-05-30,https://patents.google.com/patent/US9662461B2/en,https://patentimages.storage.googleapis.com/96/b9/7f/793867f0b991dc/US09662461-20170530-D00000.png
AU-2007238000-B2,Glucagon-like peptide 1(GLP-1) pharmaceutical formulations ,Mannkind Corporation,"David Brandt, Wayman Wendell Cheatham, Mary Faris, Cohava Gelber, Stephanie Greene, Mark J. Hokenson, Mark King, Andrea Leone-Bay, Keith Oberg",2006-04-14,2007-04-16,2013-01-17,2013-01-17,https://patents.google.com/patent/AU2007238000B2/en,
US-9943571-B2,Use of ultrarapid acting insulin ,Mannkind Corporation,"Peter Richardson, Robert A. Baughman, Elizabeth Potocka, Anders Hasager Boss, Richard Petrucci",2008-08-11,2013-12-10,2018-04-17,2018-04-17,https://patents.google.com/patent/US9943571B2/en,https://patentimages.storage.googleapis.com/3c/ed/30/9036ed916c16bb/US09943571-20180417-D00001.png
US-8485180-B2,Dry powder drug delivery system ,Mannkind Corporation,"Chad C. Smutney, Benoit Adamo, John M. Polidoro, P. Spencer Kinsey, Dennis Overfield, Carl R. Sahi, Christine Billings, Mark T. Marino",2008-06-13,2010-03-04,2013-07-16,2013-07-16,https://patents.google.com/patent/US8485180B2/en,https://patentimages.storage.googleapis.com/ef/4f/4a/d55690dbf91b72/US08485180-20130716-D00001.png
AU-2008316636-B2,Delivery of active agents ,Mannkind Corporation,"Robert A. Baughman, Donald Costello, Andrea Leone-Bay, Peter Richardson",2007-10-24,2008-10-24,2014-02-06,2014-02-06,https://patents.google.com/patent/AU2008316636B2/en,
AU-2008316634-B2,Method of preventing adverse effects by GLP-1 ,Mannkind Corporation,"Robert A. Baughman, Donald Costello, Peter Richardson",2007-10-24,2008-10-24,2014-02-27,2014-02-27,https://patents.google.com/patent/AU2008316634B2/en,
