search URL:,https://patents.google.com/?assignee=METABOLIX+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-9090898-B2,Green process and compositions for producing poly(5HV) and 5 carbon chemicals ,"Metabolix, Inc.","William R. Farmer, Jeff Bickmeier, Chenfeng Lu, Dong-Eun Chang, Frank Skraly, Thomas Martin Ramseier",2008-12-12,2009-12-14,2015-07-28,2015-07-28,https://patents.google.com/patent/US9090898B2/en,https://patentimages.storage.googleapis.com/c3/23/6d/44d585e0d48114/US09090898-20150728-D00001.png
CA-2297179-C,Polyhydroxyalkanoate molding compositions ,"Metabolix, Inc., Edward Muller, Daniel Horowitz, Anna Egozy, Cj Research Center Llc, Cj Cheiljedang Corporation","Edward Muller, Daniel Horowitz, Anna Egozy",1997-07-22,1998-07-22,2007-03-13,2007-03-13,https://patents.google.com/patent/CA2297179C/en,
US-6083729-A,Methods for isolating polyhydroxyalkanoates from plants ,"Metabolix, Inc.","David P. Martin, Oliver P. Peoples, Simon F. Williams",1995-10-26,1995-10-26,2000-07-04,2000-07-04,https://patents.google.com/patent/US6083729A/en,https://patentimages.storage.googleapis.com/b5/70/cd/a9be5721a7b76d/US6083729-drawings-page-3.png
CA-2163444-C,Polyester composition ,"Timothy Hammond, John Jamieson Liggat, James Henry Montador, Andrew Webb, Zeneca Limited, Monsanto Company, Metabolix, Inc.","Timothy Hammond, John Jamieson Liggat, James Henry Montador, Andrew Webb",1993-06-02,1994-06-01,2005-08-09,2005-08-09,https://patents.google.com/patent/CA2163444C/en,
US-6844447-B2,Methods of making intermediates from polyhydroxyalkanoates ,Metabolix Inc.,"Luhua Zhong, Edward M. Muller, James J. Barber, Joseph Pugach",2001-12-18,2002-12-18,2005-01-18,2005-01-18,https://patents.google.com/patent/US6844447B2/en,
US-5550173-A,Polyester composition ,Zeneca Limited,"Timothy Hammond, Jasbinder S. Bal",1992-11-06,1993-11-04,1996-08-27,1996-08-27,https://patents.google.com/patent/US5550173A/en,
US-6091002-A,Polyhydroxyalkanoates of narrow molecular weight distribution prepared in transgenic plants ,Monsanto Company,"Jawed Asrar, Timothy A. Mitsky, Devang T. Shah",1996-03-13,1997-08-15,2000-07-18,2000-07-18,https://patents.google.com/patent/US6091002A/en,https://patentimages.storage.googleapis.com/4a/c4/bc/c3fed2f26ef09f/US6091002-drawings-page-3.png
US-6043063-A,Methods of PHA extraction and recovery using non-halogenated solvents ,Monsanto Company,"Devdatt L. Kurdikar, Fred E. Strauser, A. John Solodar, Mark D. Paster, Jawed Asrar",1997-04-15,1998-04-14,2000-03-28,2000-03-28,https://patents.google.com/patent/US6043063A/en,
US-6753384-B2,Polyurethanes obtained from hydroxyalkanoates and isocyanates ,"Metabolix, Inc.","Robert S. Whitehouse, Sean Daughtry, Luhua Zhong",2000-07-14,2001-07-13,2004-06-22,2004-06-22,https://patents.google.com/patent/US6753384B2/en,
US-6913911-B2,Transgenic microbial polyhydroxyalkanoate producers ,"Metabolix, Inc.","Gjalt W. Huisman, Oliver P. Peoples, Frank A. Skraly",1998-08-18,2003-06-13,2005-07-05,2005-07-05,https://patents.google.com/patent/US6913911B2/en,https://patentimages.storage.googleapis.com/a7/6a/3a/db4d070af8c115/US06913911-20050705-D00001.png
US-8524856-B2,PHA compositions comprising PBS and PBSA and methods for their production ,"Metabolix, Inc.","Rajendra K. Krishnaswamy, Xiudong Sun",2009-06-26,2010-06-25,2013-09-03,2013-09-03,https://patents.google.com/patent/US8524856B2/en,https://patentimages.storage.googleapis.com/aa/da/f4/7bbe81cb55d97e/US08524856-20130903-D00001.png
CA-2197783-C,Process for the recovery of polyhydroxyalkanoic acid ,"John Macdonald Liddell, Monsanto Company, Metabolix, Inc.",John Macdonald Liddell,1994-08-18,1995-08-15,2006-10-17,2006-10-17,https://patents.google.com/patent/CA2197783C/en,
US-6495152-B2,Sulfur containing polyhydroxyalkanoate compositions and method of production ,"Tepha, Inc., Metabolix, Inc.","Alexander Steinbuchel, Tina Lütke-Eversloh, Christian Ewering",2000-08-18,2001-08-17,2002-12-17,2002-12-17,https://patents.google.com/patent/US6495152B2/en,https://patentimages.storage.googleapis.com/b5/99/5b/4507171c8027c2/US06495152-20021217-D00000.png
EP-0996670-B1,Pha compositions and methods for their use in the production of pha films ,"Metabolix, Inc.","Jawed Asrar, Jean R. Pierre",1997-07-25,1998-07-24,2006-05-31,2006-05-31,https://patents.google.com/patent/EP0996670B1/en,
US-5693389-A,Polyester composition ,Zeneca Limited,John Jamieson Liggat,1993-05-24,1994-05-20,1997-12-02,1997-12-02,https://patents.google.com/patent/US5693389A/en,
CA-2338090-C,Nutritional and therapeutic compositions of 3-hydroxyacids for increasing blood ketone bodies ,"Metabolix, Inc., David P. Martin, Oliver P. Peoples, Simon F. Williams, Luhua Zhong","David P. Martin, Oliver P. Peoples, Simon F. Williams, Luhua Zhong",1998-07-22,1999-07-22,2009-07-14,2009-07-14,https://patents.google.com/patent/CA2338090C/en,
US-5625030-A,Methods for synthesizing oligomers containing hydroxy acid units ,"Metabolix, Inc.","Simon F. Williams, Oliver P. Peoples",1994-01-06,1995-11-20,1997-04-29,1997-04-29,https://patents.google.com/patent/US5625030A/en,https://patentimages.storage.googleapis.com/db/0f/e8/dbf4ae723de17c/US5625030-drawings-page-4.png
CA-2113432-C,Production of polyalkanoate ,"Matthias Liebergesell, Alexander Steinbuchell, Zeneca Limited, Monsanto Company, Metabolix, Inc.","Matthias Liebergesell, Alexander Steinbuchell",1991-07-16,1992-07-15,2007-10-02,2007-10-02,https://patents.google.com/patent/CA2113432C/en,
US-6841603-B1,Polymer blends containing polyhydroxyalkanoates and compositions with good retention of elongation ,"Metabolix, Inc.","Jawed Asrar, Jean R. Pierre",1997-10-31,2000-11-16,2005-01-11,2005-01-11,https://patents.google.com/patent/US6841603B1/en,
US-5994478-A,Hydroxy-terminated polyhydroxyalkanoates ,Monsanto Company,"Jawed Asrar, Devang T. Shah, Minhtien Tran",1997-04-21,1998-04-20,1999-11-30,1999-11-30,https://patents.google.com/patent/US5994478A/en,https://patentimages.storage.googleapis.com/8b/6f/1d/11b2b403edd13b/US5994478-drawings-page-2.png
US-8822584-B2,Biodegradable polyester blends ,"Metabolix, Inc.",Robert S. Whitehouse,2008-05-06,2009-05-06,2014-09-02,2014-09-02,https://patents.google.com/patent/US8822584B2/en,
US-5849894-A,Rhodospirillum rubrum poly-β-hydroxyalkanoate synthase ,Monsanto Company,"Thomas E. Clemente, Ganesh M. Kishore, Timothy A. Mitsky, David M. Stark",1995-11-29,1996-11-25,1998-12-15,1998-12-15,https://patents.google.com/patent/US5849894A/en,https://patentimages.storage.googleapis.com/d9/a0/87/c02c0be10d8dd0/US5849894-drawings-page-2.png
US-7060876-B2,Method for transforming monocotyledons ,Japan Tobacco Inc.,"Yukoh Hiei, Toshihiko Komari",1992-07-07,1999-01-13,2006-06-13,2006-06-13,https://patents.google.com/patent/US7060876B2/en,https://patentimages.storage.googleapis.com/3e/43/52/852888085dc2df/US7060876-drawings-page-3.png
EP-1088093-B1,Hydroxy-terminated polyhydroxyalkanoates ,"Metabolix, Inc.","Jawed Asrar, Devang T. Shah, Minhtien Tran",1998-06-12,1999-06-14,2005-09-21,2005-09-21,https://patents.google.com/patent/EP1088093B1/en,https://patentimages.storage.googleapis.com/9a/23/1d/90bd9b2f41daf5/imgf0001.png
US-5646217-A,Polymer composition containing polyhydroxyalkanoate and metal compound ,Zeneca Limited,Timothy Hammond,1992-11-06,1993-11-04,1997-07-08,1997-07-08,https://patents.google.com/patent/US5646217A/en,
US-7718720-B2,Nucleating agents ,Metabolix Inc.,Allen R. Padwa,2003-12-30,2004-12-27,2010-05-18,2010-05-18,https://patents.google.com/patent/US7718720B2/en,
EP-1330503-B1,Compositions comprising polyhydroxyalkanoates and reactive monomers ,"Metabolix, Inc.","Robert S. Whitehouse, Luhua Zhong, Sean Daughtry",2000-10-27,2001-10-25,2011-05-25,2011-05-25,https://patents.google.com/patent/EP1330503B1/en,
EP-1023378-B1,Modified polyhydroxyalkanoates for production of coatings and films ,Monsanto Company,"Jawed Asrar, Pol D'haene",1997-09-18,1998-09-18,2002-06-26,2002-06-26,https://patents.google.com/patent/EP1023378B1/en,https://patentimages.storage.googleapis.com/1f/62/d6/e09d1f3b76987d/00430001.png
