search URL:,https://patents.google.com/?assignee=SGX+PHARMACEUTICALS+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2007173488-A1,Pyrazolothiazole Protein Kinase Modulators ,"Sgx Pharmaceuticals, Inc.","Pierre-Yves Bounaud, Stephanie Hopkins, Elizabeth Jefferson, Mark Wilson, Melissa Wong, Toufike Kanouni",2005-11-16,2006-11-16,2007-07-26,,https://patents.google.com/patent/US20070173488A1/en,https://patentimages.storage.googleapis.com/54/9f/37/2280cac319924b/US20070173488A1-20070726-D00001.png
CN-101558070-A,Triazolo-pyridazine protein kinase modulators ,Sgx药品公司,"C·R·史密斯, P·布诺, E·A·杰斐逊, P·S·李, E·托雷斯",2006-10-23,2007-10-18,2009-10-14,,https://patents.google.com/patent/CN101558070A/en,
CN-101027302-B,Pyrrolo-pyridine kinase modulators ,Sgx药物公司,"A·格斯博格, I·麦克唐纳, M·E·威尔逊, P·褒诺德, R·W·斯廷斯麻, W·D·阿诺尔德, Z·李",2004-07-27,2005-07-27,2011-05-11,2011-05-11,https://patents.google.com/patent/CN101027302B/en,
US-2003073134-A1,"Crystals and structures of 2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase MECPS ","Louie Gordon V., Buchanan Sean Grant, Gajiwala Ketan S., Sauder J. Michael","Gordon Louie, Sean Buchanan, Ketan Gajiwala, J. Sauder",2001-06-18,2002-06-17,2003-04-17,,https://patents.google.com/patent/US20030073134A1/en,https://patentimages.storage.googleapis.com/98/c1/00/7c3b483134a378/US20030073134A1-20030417-D00000.png
US-2004265909-A1,Compound libraries and methods for drug discovery ,"Jeff Blaney, Mcdonald Ian, Masaki Tomimoto","Jeff Blaney, Ian McDonald, Masaki Tomimoto",2003-04-11,2004-04-09,2004-12-30,,https://patents.google.com/patent/US20040265909A1/en,https://patentimages.storage.googleapis.com/7f/69/ef/fd4f9380b95c15/US20040265909A1-20041230-D00000.png
US-7473783-B2,Bicyclic pyrazolo protein kinase modulators ,"Sgx Pharmaceuticals, Inc.","Pierre-Yves Bounaud, Andrew Vaino",2003-12-17,2004-12-17,2009-01-06,2009-01-06,https://patents.google.com/patent/US7473783B2/en,
US-2003129656-A1,Crystals and structures of a bacterial nucleic acid binding protein ,"Frances Park, Gajiwala Ketan S., Buchanan Sean Grant","Frances Park, Ketan Gajiwala, Sean Buchanan",2001-11-02,2002-11-01,2003-07-10,,https://patents.google.com/patent/US20030129656A1/en,https://patentimages.storage.googleapis.com/e8/1d/90/91c299b39bedcf/US20030129656A1-20030710-D00000.png
US-2003171904-A1,Crystals and structures of ATP phosphoribosyltransferase ,"Hal Lewis, Sauder J. Michael, Buchanan Sean Grant","Hal Lewis, J. Sauder, Sean Buchanan",2001-12-18,2002-12-12,2003-09-11,,https://patents.google.com/patent/US20030171904A1/en,https://patentimages.storage.googleapis.com/3f/91/8f/4757377ea86040/US20030171904A1-20030911-D00000.png
US-2004146961-A1,Fret-based homogeneous in vitro phosphate transfer assay system ,Brian Noland,Brian Noland,2002-12-20,2003-12-17,2004-07-29,,https://patents.google.com/patent/US20040146961A1/en,https://patentimages.storage.googleapis.com/f8/6f/f5/fa75483a251772/US20040146961A1-20040729-D00001.png
US-2003105010-A1,Crystals and structures of ArnB aminotransferases ,"Janet Newman, John Badger, Brian Noland, Jorg Hendle, Sean Grant Buchanan","Janet Newman, John Badger, Brian Noland, Jorg Hendle, Sean Grant Buchanan",2001-07-13,2002-07-12,2003-06-05,,https://patents.google.com/patent/US20030105010A1/en,https://patentimages.storage.googleapis.com/e9/bc/15/a3bd882e4e238e/US20030105010A1-20030605-D00000.png
