search URL:,https://patents.google.com/?assignee=XENOPORT+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
EP-2117517-B1,Sustained release oral dosage forms of a prodrug of r-baclofen and methods of treatment ,"XenoPort, Inc.","David J. Kidney, Kenneth C. Cundy, Srikonda Sastry, Manshiu Leung",2007-01-11,2008-01-10,2011-06-01,2011-06-01,https://patents.google.com/patent/EP2117517B1/en,https://patentimages.storage.googleapis.com/26/43/a4/029076f2935fd7/imgf0001.png
US-2002098999-A1,Compounds for sustained release of orally delivered drugs ,"Gallop Mark A., Cundy Kenneth C.","Mark Gallop, Kenneth Cundy",2000-10-06,2001-10-05,2002-07-25,,https://patents.google.com/patent/US20020098999A1/en,https://patentimages.storage.googleapis.com/43/0a/45/5f4780d9df6aa0/US20020098999A1-20020725-D00001.png
US-7645797-B2,Amino acid conjugates providing for sustained systemic concentrations of GABA analogues ,"Xenoport, Inc.","Mark Gallop, Kenneth C. Cundy, Randall A. Scheuerman, Ronald W. Barrett, Noa Zerangue",2001-06-11,2008-05-28,2010-01-12,2010-01-12,https://patents.google.com/patent/US7645797B2/en,
US-8344028-B2,Gamma-amino-butyric acid derivatives as GABAB receptor ligands ,"Xenoport, Inc.","Feng Xu, Mark A. Gallop, Ge Peng, Thu Phan, Usha Dilip, David J. Wustrow",2009-04-17,2010-04-16,2013-01-01,2013-01-01,https://patents.google.com/patent/US8344028B2/en,
US-2003158254-A1,Engineering absorption of therapeutic compounds via colonic transporters ,"Xenoport, Inc.","Noa Zerangue, Kenneth Cundy, Mark Gallop",2002-01-24,2003-01-23,2003-08-21,,https://patents.google.com/patent/US20030158254A1/en,https://patentimages.storage.googleapis.com/81/93/d3/6603b24f82975e/US20030158254A1-20030821-D00001.png
US-7183259-B2,Amino acid conjugates providing for sustained systemic concentrations of GABA analogues ,Xenoport,"Randall A. Scheuerman, Mark A. Gallop, Kenneth C. Cundy, Ronald W. Barrett",2002-05-17,2003-05-13,2007-02-27,2007-02-27,https://patents.google.com/patent/US7183259B2/en,
US-7741062-B2,Epitope-captured antibody display ,"Xenoport, Inc.","William J. Dower, Steven E. Cwirla",2001-04-17,2009-04-07,2010-06-22,2010-06-22,https://patents.google.com/patent/US7741062B2/en,https://patentimages.storage.googleapis.com/77/47/5b/ee2e7eef836c94/US07741062-20100622-D00001.png
AU-2002345664-B2,"Prodrugs of gaba analogs, compositions and uses thereof ","Xenoport, Inc.","Kenneth C. Cundy, Mark A. Gallop, Ian R. Ollmann, Fayang G. Qiu, Jia-Ning Xiang, Fenmei Yao, Cindy X. Zhou",2001-06-11,2002-06-11,2007-04-19,2007-04-19,https://patents.google.com/patent/AU2002345664B2/en,
US-2005192353-A1,Treating or preventing restless legs syndrome using prodrugs of GABA analogs ,"Barrett Ronald W., Canafax Daniel M.","Ronald Barrett, Daniel Canafax",2003-09-17,2004-09-17,2005-09-01,,https://patents.google.com/patent/US20050192353A1/en,
US-2009197958-A1,Sustained Release Particulate Oral Dosage Forms of (R) Baclofen and Methods of Treatment ,"Xenoport, Inc.","Srikonsda SASTRY, Kenneth C. Cundy, Manshiu Leung",2008-02-01,2008-02-01,2009-08-06,,https://patents.google.com/patent/US20090197958A1/en,
US-8168617-B2,"Complex pantoic acid ester neopentyl sulfonyl ester cyclization release prodrugs of acamprosate, compositions thereof, and methods of use ","Xenoport, Inc.","Bernd Jandeleit, Yunxiao Li, Mark A. Gallop, Noa Zerangue, Peter A. Virsik, Wolf-Nicolas Fischer",2007-09-07,2008-09-05,2012-05-01,2012-05-01,https://patents.google.com/patent/US8168617B2/en,
US-2009326067-A1,"Levodopa Prodrug Mesylate, Compositions Thereof, and Uses Thereof ","Xenoport, Inc.","Jia-Ning Xiang, Xuedong Dai, Cindy X. Zhou, Jianhua Li, Mark Q. Nguyen",2005-12-05,2009-06-22,2009-12-31,,https://patents.google.com/patent/US20090326067A1/en,
US-7585996-B2,"Acyloxyalkyl carbamate prodrugs, methods of synthesis and use ","Xenoport, Inc.","Mark A. Gallop, Feng Xu, Thu Phan, Usha Dilip, Ge Peng",2006-09-15,2007-09-13,2009-09-08,2009-09-08,https://patents.google.com/patent/US7585996B2/en,
US-2012041061-A1,Use of prodrugs of gaba analogs for treating diseases ,Xenoport Inc.,"Ronald W. Barrett, Kenneth C. Cundy",2006-12-08,2011-10-27,2012-02-16,,https://patents.google.com/patent/US20120041061A1/en,
US-2010166825-A1,Treating and/or preventing urinary incontinence using prodrugs of gaba analogs ,"Xenoport, Inc.",Ronald W. Barrett,2003-09-11,2010-03-09,2010-07-01,,https://patents.google.com/patent/US20100166825A1/en,
US-7872046-B2,Crystalline form of a (3S)-aminomethyl-5-methyl-hexanoic acid prodrug and methods of use ,"Xenoport, Inc.","Fenmei Yao, Mark A. Gallop, Ronald W. Barrett, Peter A. Virsik",2008-01-25,2009-01-23,2011-01-18,2011-01-18,https://patents.google.com/patent/US7872046B2/en,https://patentimages.storage.googleapis.com/cf/fd/12/7f059c69074195/US07872046-20110118-D00001.png
US-10071068-B2,Sustained release oral dosage forms of an R-baclofen prodrug ,"Xenoport, Inc.","David E. Edgren, David J. Kidney, Nikhil Pargaonkar, Derrick K. Kim, Gorm Yoder, Sarni Karaborni",2009-03-03,2010-03-03,2018-09-11,2018-09-11,https://patents.google.com/patent/US10071068B2/en,https://patentimages.storage.googleapis.com/13/04/e7/1abb5ddab72466/US10071068-20180911-D00001.png
US-8952006-B2,"Morpholinoalkyl fumarate compounds, pharmaceutical compositions, and methods of use ","Xenoport, Inc.","Kenneth C. Cundy, Suresh K. Manthati, David J. Wustrow",2012-02-07,2013-02-07,2015-02-10,2015-02-10,https://patents.google.com/patent/US8952006B2/en,https://patentimages.storage.googleapis.com/a3/52/7c/b5ba4808dc5425/US08952006-20150210-D00001.png
US-7645792-B2,"Prodrugs of propofol, compositions and uses thereof ","Xenoport, Inc.","Mark Gallop, Feng Xu",2004-07-12,2007-06-26,2010-01-12,2010-01-12,https://patents.google.com/patent/US7645792B2/en,
US-7351740-B2,"Acyloxyalkyl carbamate prodrugs of tranexamic acid, methods of synthesis and use ","Xenoport, Inc.","Noa Zerangue, Bernd Jandeleit, Yunxiao Li, Mark A. Gallop",2005-06-20,2006-06-20,2008-04-01,2008-04-01,https://patents.google.com/patent/US7351740B2/en,
US-6955888-B2,"Methods of screening agents, conjugates or conjugate moieties for transport by a PEPT2 transporter ",Xenoport,"Noa Zerangue, Tracy Dias, William J Dower",2001-06-11,2002-06-11,2005-10-18,2005-10-18,https://patents.google.com/patent/US6955888B2/en,https://patentimages.storage.googleapis.com/cc/3c/95/8797503cb30b4b/US06955888-20051018-D00000.png
US-7220875-B2,"Amino acid derived prodrugs of propofol, compositions and uses thereof ","Gallop Mark A, Feng Xu, Cundy Kenneth C, Vivek Susikumar, Woiwode Thomas W","Mark A. Gallop, Feng Xu, Kenneth C. Cundy, Vivek Susikumar, Thomas W. Woiwode",2003-01-28,2004-01-28,2007-05-22,2007-05-22,https://patents.google.com/patent/US7220875B2/en,
US-2005209319-A1,Treatment of local pain ,"Xenoport, Inc.",Kenneth Cundy,2004-03-18,2005-03-15,2005-09-22,,https://patents.google.com/patent/US20050209319A1/en,
US-2015079180-A1,Nanoparticle compositions of dimethyl fumarate ,"Xenoport, Inc.","Sami karaborni, Chen Mao, Garry T. Gwozdz",2013-09-18,2014-09-18,2015-03-19,,https://patents.google.com/patent/US20150079180A1/en,https://patentimages.storage.googleapis.com/26/34/e6/28d7b521d79561/US20150079180A1-20150319-D00001.png
US-7829592-B2,"Catechol protected levodopa diester prodrugs, compositions, and methods of use ","Xenoport, Inc.","Jia-Ning Xiang, Cindy X. Zhou, Fenmei Yao, Mark Q. Nguyen",2006-12-21,2007-12-20,2010-11-09,2010-11-09,https://patents.google.com/patent/US7829592B2/en,
US-9949941-B2,GABA analog prodrug sustained release oral dosage forms ,"Xenoport, Inc.","Kenneth C. Cundy, Srikonda Sastry, Manshiu Leung, Balaji V. Kadri, Paul E. Stach",2004-11-04,2016-11-22,2018-04-24,2018-04-24,https://patents.google.com/patent/US9949941B2/en,https://patentimages.storage.googleapis.com/fc/8e/82/3731fa93fd9ba8/US09949941-20180424-D00000.png
AU-2004227995-B2,Treating or preventing hot flashes using prodrugs of GABA analogs ,"Xenoport, Inc.","Ronald W. Barrett, Mark A. Gallop",2003-03-31,2004-03-31,2010-06-03,2010-06-03,https://patents.google.com/patent/AU2004227995B2/en,
US-2014057917-A1,Methods of Administering Monomethyl Fumarate and Prodrugs Thereof Having Reduced Side Effects ,"Xenoport, Inc.","Kenneth C. Cundy, Sami karaborni, Peter A. Virsik",2012-08-22,2013-08-22,2014-02-27,,https://patents.google.com/patent/US20140057917A1/en,https://patentimages.storage.googleapis.com/60/12/a3/ef93c1b2922586/US20140057917A1-20140227-D00001.png
US-9597292-B2,Oral dosage forms of methyl hydrogen fumarate and prodrugs thereof ,"Xenoport, Inc.","Sami karaborni, Sarina Grace Harris Ma, Chen Mao, Ching Wah Chong, Peter Robert Prinz Freed, Mesut Ciper, Stefanie Krenzlin, David J. Wustrow, Peter A. Virsik",2012-08-22,2013-08-22,2017-03-21,2017-03-21,https://patents.google.com/patent/US9597292B2/en,https://patentimages.storage.googleapis.com/fd/2e/f7/83f181582f3a7d/US09597292-20170321-D00001.png
US-7619110-B2,"Amino acid derived prodrugs of propofol, compositions, uses and crystalline forms thereof ","Xenoport, Inc.","Feng Xu, Mark A. Gallop, Vivek Sasikumar, Usha Dilip",2004-12-23,2005-12-22,2009-11-17,2009-11-17,https://patents.google.com/patent/US7619110B2/en,
US-7208611-B2,"Platinum-containing compounds exhibiting cytostatic activity, synthesis and methods of use ","Xenoport, Inc.","Qingzhi Gao, Mark A. Gallop, Jia-Ning Xiang",2005-02-23,2006-02-23,2007-04-24,2007-04-24,https://patents.google.com/patent/US7208611B2/en,
US-2018273500-A1,Treatment of multiple sclerosis and psoriasis using prodrugs of methyl hydrogen fumarate ,"Xenoport, Inc.","Peter A. Virsik, David J. Wustrow, Thamil Annamalai, Suresh K. Manthati",2012-05-30,2018-05-31,2018-09-27,,https://patents.google.com/patent/US20180273500A1/en,
