search URL:,https://patents.google.com/?assignee=CORIUM+INTERNATIONAL+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-9687428-B2,Hydrogel compositions for tooth whitening ,"A. V. Topchiev Institute of Petrochemical Synthesis, Russian Academy of Sciences, Corium International, Inc.","Parminder Singh, Gary W. Cleary, Sri Mudumba, Mikhail M. Feldstein, Danir F. Bayramov",2001-05-01,2016-11-23,2017-06-27,2017-06-27,https://patents.google.com/patent/US9687428B2/en,
US-7456331-B2,"Composition for cushions, wounds dressings and other skin-contacting products ","Corium International, Inc., A.V. Topchiev Institute Of Petrochemical Synthesis, Russian Academy Of Sciences","Valery G. Kulichikhin, Shoreh Parandoosh, Mikhail M. Feldstein, Sergey Antonov, Gary W. Cleary",2002-05-24,2006-11-07,2008-11-25,2008-11-25,https://patents.google.com/patent/US7456331B2/en,https://patentimages.storage.googleapis.com/US7456331B2/US07456331-20081125-D00000.png
US-8206738-B2,Hydrogel compositions with an erodible backing member ,"Corium International, Inc., A.V. Topchiev Institute Of Petrochemical Synthesis","Parminder Singh, Adrian Faasse, Gary W. Cleary, Sri Mudumba, Mikhail M. Feldstein, Danir R. Bairamov",2001-05-01,2003-09-12,2012-06-26,2012-06-26,https://patents.google.com/patent/US8206738B2/en,
US-6364113-B1,Resealable container ,Corium Corporation,"Adrian L. Faasse, Jr., Glen E. Groeneweg, Charles E. Piette, Michael G. Marcoux",2000-10-11,2000-10-11,2002-04-02,2002-04-02,https://patents.google.com/patent/US6364113B1/en,https://patentimages.storage.googleapis.com/74/be/f8/4c49759986a59c/US06364113-20020402-D00000.png
US-8658201-B2,Rapidly dissolving film for delivery of an active agent ,"Corium International, Inc., A.V. Topchiev Institute Of Petrochemical Syntheses, Russian Academy Of Sciences","Parminder Singh, Sri Mudumba, Danir R. Bairamov, Valery G. Kulichikhin, Mikhail M. Feldstein, Gary W. Cleary",2004-01-30,2005-01-31,2014-02-25,2014-02-25,https://patents.google.com/patent/US8658201B2/en,
AU-2009250998-B2,Method for manufacturing microstructures having multiple microelements with through-holes ,"Corium International, Inc.","Vladimir Gartstein, Faiz Feisal Sherman",2003-02-24,2009-12-17,2012-03-15,2012-03-15,https://patents.google.com/patent/AU2009250998B2/en,
AU-2005271259-B2,Adhesive composition ,"A.V. Topchiev Institute Of Petrochemical Synthesis, Corium International, Inc.","Sergey Antonov, Gary W. Cleary, Valery G. Kulichikhin, Parminder Singh",2004-08-05,2005-08-04,2012-01-19,2012-01-19,https://patents.google.com/patent/AU2005271259B2/en,
EP-2566568-B1,Applicators for microneedles ,"Corium International, Inc.","Joseph C. Trautman, Douglas Joseph Scott Bourne, Anthony Le, Robert Wade Worsham, Parminder Singh",2010-05-04,2011-05-04,2019-04-10,2019-04-10,https://patents.google.com/patent/EP2566568B1/en,https://patentimages.storage.googleapis.com/44/ae/83/6a492ab80786d2/imgf0001.png
AU-2005282263-B2,Method of preparing polymeric adhesive compositions utilizing the mechanism of interaction between the polymer components ,"A.V. Topchiev Institute Of Petrochemical Synthesis, Corium International, Inc.","Danir F. Bairamov, Anatoly E. Chalykh, Gary W. Cleary, Mikhail M. Feldstein, Valery G. Kulichikhin, Nicolai A. Plate, Parminder Singh",2004-09-08,2005-09-08,2011-02-03,2011-02-03,https://patents.google.com/patent/AU2005282263B2/en,
US-8200955-B2,Apparatus and method for booting a system ,"Hewlett-Packard Development Company, L.P.","George D. Wisecup, Darren J. Cepulis, Michael R. Garrett",2004-12-14,2009-06-11,2012-06-12,2012-06-12,https://patents.google.com/patent/US8200955B2/en,https://patentimages.storage.googleapis.com/02/29/10/9d28ac3e86380f/US08200955-20120612-D00000.png
