search URL:,https://patents.google.com/?assignee=REPLIDYNE+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-8716320-B2,Antibacteriall heterocyclic ureas ,"Replidyne, Inc.","Joseph Guiles, Thale Jarvis, Sarah STRONG, Xicheng Sun",2006-07-21,2007-07-23,2014-05-06,2014-05-06,https://patents.google.com/patent/US8716320B2/en,
US-7973050-B2,Enantiomeric compounds with antibacterial activity ,"Crestone, Inc.","Joseph Guiles, Xicheng Sun, Nebojsa Janjic, Sarah STRONG, Albert Charles Gyorkos",2006-09-26,2007-09-11,2011-07-05,2011-07-05,https://patents.google.com/patent/US7973050B2/en,
US-8697720-B2,Substituted phenylether-thienopyridone compounds with antibacterial activity ,"Crestone, Inc.","Joseph Guiles, Xicheng Sun, Nebojsa Janjic, Sarah STRONG",2006-09-26,2007-09-11,2014-04-15,2014-04-15,https://patents.google.com/patent/US8697720B2/en,
CA-2517523-A1,Substituted thiophenes with antibacterial activity ,"Replidyne, Inc., Jian Qiu, John Berge, Richard Jarvest, Catherine Simone Victoire Frydrych, Joseph Guiles, Theodore M. Tarasow","Jian Qiu, John Berge, Richard Jarvest, Catherine Simone Victoire Frydrych, Joseph Guiles, Theodore M. Tarasow",2003-03-03,2004-02-27,2004-09-16,,https://patents.google.com/patent/CA2517523A1/en,
AU-2002309772-A1,System for discovery of agents that block yersinia pestis and pseudomonas aeruginosa dna replication ,"Replidyne, Inc.","James M. Bullard, Nebojsa Janjic, Charles S. Mchenry",2001-05-14,2002-05-14,2003-05-01,,https://patents.google.com/patent/AU2002309772A1/en,
EP-0898577-B1,STREPTOCOCCUS PNEUMONIAE METHIONYL tRNA SYNTHETASE ,"Replidyne, Inc.",Elizabeth Jane Lawlor,1996-04-18,1997-04-18,2008-01-16,2008-01-16,https://patents.google.com/patent/EP0898577B1/en,
AU-2001278935-B2,Novel DNA polymerase iii holoenzyme delta subunit nucleic acid molecules and proteins ,"Replidyne, Inc.","James J. Bullard, Nebojsa Janjic, Charles S. Mchenry",2000-07-14,2001-07-16,2007-03-22,2007-03-22,https://patents.google.com/patent/AU2001278935B2/en,
US-2009054667-A1,Transition metal catalyzed cross-coupling of 1-halo-1-haloalkene compounds ,"Replidyne, Inc.","Joseph W. Guiles, Jian Qiu, Theodore M. Tarasow",2005-08-10,2006-08-09,2009-02-26,,https://patents.google.com/patent/US20090054667A1/en,
US-7087417-B2,"tRNA synthetases, metRS ","Replidyne, Inc.","Philip David Hayes, Daniel R Gentry, Stephanie Van Horn",2000-01-24,2003-06-26,2006-08-08,2006-08-08,https://patents.google.com/patent/US7087417B2/en,
US-7361476-B2,Methionyl tRNA synthetase polynucleotides ,"Replidyne, Inc.",Elizabeth Jane Lawlor,1996-04-18,2005-06-28,2008-04-22,2008-04-22,https://patents.google.com/patent/US7361476B2/en,
US-2008138835-A1,Mutants of Staphylococcal Mrs and Methods of Use ,"Replidyne, Inc.","Ian A. Critchley, Urs Ochsner, James M. Bullard",2004-05-07,2005-05-09,2008-06-12,,https://patents.google.com/patent/US20080138835A1/en,
US-2007292921-A1,"tRNA synthetases, metRS ","Replidyne, Inc.","Philip Hayes, Daniel Gentry, Stephanie Van Horn",2001-09-26,2006-08-02,2007-12-20,,https://patents.google.com/patent/US20070292921A1/en,
US-7304152-B2,metRS2 ,"Replidyne, Inc.","Daniel R Gentry, David J Holmes, Karen A Ingraham",2000-09-28,2006-06-16,2007-12-04,2007-12-04,https://patents.google.com/patent/US7304152B2/en,
AU-2001251060-B2,Thermophilic polymerase III holoenzyme ,"Replidyne, Inc.","John Randall Bullard, Nebojsa Janjic, Vladimir Kery, Charles S. Mchenry",2000-03-28,2001-03-28,2007-01-25,2007-01-25,https://patents.google.com/patent/AU2001251060B2/en,
WO-0234936-A9,Novel s. pyogenes dna polymerase iii holoenzyme nucleic acid molecules and proteins ,"Replidyne Inc, Charles S Mchenry, James M Bullard, Nebojsa Janjic, Erika L Manhardt, Vladimir Kery, Jennifer C Williams","Charles S Mchenry, James M Bullard, Nebojsa Janjic, Erika L Manhardt, Vladimir Kery, Jennifer C Williams",2000-10-27,2001-10-29,2003-04-17,,https://patents.google.com/patent/WO2002034936A9/en,
AU-2007201796-A1,Thermophilic polymerase III holoenzyme ,"Replidyne, Inc.","John Randall Bullard, Nebojsa Janjic, Vladimir Kery, Charles S. Mchenry",2000-03-28,2007-04-23,2007-05-17,,https://patents.google.com/patent/AU2007201796A1/en,
GB-0610221-D0,Novel structures ,Replidyne Inc,,2006-05-23,2006-05-23,2006-07-05,,https://patents.google.com/patent/GB0610221D0/en,
AU-2007201066-A1,Novel DNA polymerase III holoenzyme delta subunit nucleic acid molecules and proteins ,"Replidyne, Inc.","James J. Bullard, Nebojsa Janjic, Charles S. Mchenry",2000-07-14,2007-03-09,2007-03-29,,https://patents.google.com/patent/AU2007201066A1/en,
GB-0808107-D0,Novel structures ,Replidyne Inc,,2008-05-02,2008-05-02,2008-06-11,,https://patents.google.com/patent/GB0808107D0/en,
GB-0412872-D0,Novel structures ,Replidyne Inc,,2004-06-09,2004-06-09,2004-07-14,,https://patents.google.com/patent/GB0412872D0/en,
GB-0709538-D0,Novel structures ,Replidyne Inc,,2007-05-17,2007-05-17,2007-06-27,,https://patents.google.com/patent/GB0709538D0/en,
GB-0511495-D0,Novel structures ,Replidyne Inc,,2005-06-06,2005-06-06,2005-07-13,,https://patents.google.com/patent/GB0511495D0/en,
